id,fund,name,slug,fund_url,sectors,website,description,stage,stage_year,founded_year,invested_year,logo_url,source_modified,ticker_symbol,acquirer,founders
71,new-schools,Emote Education Inc,emote-education-inc-2,https://www.newschools.org/venture/emote-education-inc-2/,Learning Differences,https://www.emotenow.com/,"Emote’s Care Copilot uses AI to expand educators’ capacity, turning real-time data into actionable insights for proactive student support. The platform empowers all staff — not just specialists — to identify and address the unique needs of every learner, especially those with learning differences.",,,2016,2025,https://www.newschools.org/wp-content/uploads/2025/10/Emote-Education-Inc-1.png,,,,
72,new-schools,Encompass Community School,encompass-community-school-2,https://www.newschools.org/venture/encompass-community-school-2/,Innovative Schools,https://www.encompassnashville.org,"Encompass Community is a proposed K-8 public school in Nashville offering a mastery-based, student-centered approach to education. The school is dedicated to ensuring all students thrive both academically and personally.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Encompass-Community-School-1.png,,,,
73,new-schools,Endazhi-Nitaawiging “The Place Where it Grows”,endazhi-nitaawiging-the-place-where-it-grows-2,https://www.newschools.org/venture/endazhi-nitaawiging-the-place-where-it-grows-2/,Innovative Schools,https://www.redlakecharterschool.com/,"Endazhi-Nitaawiging is a public school that launched in Red Lake, Minnesota in Fall 2022. The school intends to serve 150 students at full enrollment across grades K-8.At the heart of Ojibwe culture is the connection between individuals and Mother Earth. The Red Lake Charter School aims to strengthen the Red Lake Nation by providing our children with an education grounded in Ojibwe values that is academically rigorous and celebrates Indigenous culture. Endazhi-Nitaawiging “The Place Where it Grows” mission is to prepare each student for college with an enhanced knowledge of the Ojibwe language, culture, leadership, and environmental stewardship.",,,2021,2022,,,,,
74,new-schools,"Enlighten AI, Inc.",enlighten-ai-inc,https://www.newschools.org/venture/enlighten-ai-inc/,Learning Solutions,http://www.enlightenme.ai,"Enlighten AI builds AI tools for educators to supercharge their impact while drastically reducing burnout. Our first product is an AI grading and feedback assistant for teachers, enabling faster, better teacher feedback personalized to each teacher’s style, expectations, and voice.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/enlightenAI-Stacked-Blue-Yellow-1024x439.png,,,,
75,new-schools,Ethos Classical,ethos-classical-2,https://www.newschools.org/venture/ethos-classical-2/,Innovative Schools,https://www.ethosclassical.org,"2648 International Blvd Ste 301, Oakland, CA 94601  |    EIN: 94-3281780   |info@newschools.org|Accessibility Statement",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Ethos-Classical-1.png,,,,
76,new-schools,"Excellence in Education, Inc.",excellence-in-education-inc,https://www.newschools.org/venture/excellence-in-education-inc/,Innovative Schools,https://excellenceeducation.org/,"Their mission is to provide every student — especially those historically underserved — with an education grounded in equity, personalization, and mastery of essential skills. We create learning environments where every child can excel when given the right time, tools, and support. With high expectations and strong support, we prepare students to thrive academically, socially, and personally as resilient lifelong learners and leaders, ready for college, career, and life.",,,2025,2025,https://www.newschools.org/wp-content/uploads/2025/10/Excellence-in-Education-Inc.-.png,,,,
77,new-schools,"Excelsior Village Academies, Inc.",excelsior-village-academies-2,https://www.newschools.org/venture/excelsior-village-academies-2/,Innovative Schools,https://www.excelsiorvillageacademies.org,"Excelsior Village Academies is a public, tuition-free K-8 classical education charter school, co-designed with the community to promote service, impact, and equity in education.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Excelsior-Village-Academies-Inc.png,,,,
78,new-schools,Expert IEP,expert-iep,https://www.newschools.org/venture/expert-iep/,Learning Differences,https://expertiep.com,"Expert IEP’s goal is to empower caregivers of youth who think and learn differently to participate as valued members of the IEP team. We achieve their goal by leveraging machine learning to elevate caregiver assets, help caregivers advocate for clear and appropriate IEP goals, and monitor service delivery as well as overall student progress. We are the first IEP optimization app for families by families.",Past,,2021,,https://www.newschools.org/wp-content/uploads/2022/12/Expert-IEP.jpg,,,,
79,new-schools,Fair Schools,fair-schools-2,https://www.newschools.org/venture/fair-schools-2/,Learning Differences,https://www.fairschools.org/,Fair Schools supports school leaders in creating thriving learning environments for students of diverse backgrounds and needs.,,,2021,2025,https://www.newschools.org/wp-content/uploads/2025/10/Fair-Schools-1.png,,,,
80,new-schools,Family Engagement Lab,family-engagement-lab,https://www.newschools.org/venture/family-engagement-lab/,Learning Solutions,http://www.familyengagementlab.org/,Family Engagement Lab was part of the Early Learning Ed Tech Challenge. Funds supported Family Engagement Lab’s digital products to help schools ignite the power of family engagement.,,,,2022,,,,,
81,new-schools,Felix Commonwealth Virtual School,felix-commonwealth-virtual-school-2,https://www.newschools.org/venture/felix-commonwealth-virtual-school-2/,Innovative Schools,https://felixschool.org,"The Felix Commonwealth Virtual School combines a competency-based digital learning platform with in-person learning options at community-based sites. The school emphasizes flexible learning and community connections to prepare students to thrive in a changing world, empowering them to learn at their own pace and reach their full potential.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Felix-Commonwealth-Virtual-School-1.png,,,,
82,new-schools,"First Tech Fund, Inc",first-tech-fund-inc,https://www.newschools.org/venture/first-tech-fund-inc/,EDge,https://www.firsttechfund.com/,"First Tech Fund is dedicated to empowering low-income high school students in identifying, navigating, and attaining academic and professional opportunities through a supportive, adaptive ecosystem where they get access to free technology, skills training, social capital, mentorship, and more.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/FirstTechFundLogo.png,,,,
83,new-schools,FLi Sci,fli-sci,https://www.newschools.org/venture/fli-sci/,Racial Equity,http://www.FLiSci.org,"FLi Sci supports students furthest from opportunity by providing them with early, formative experiences necessary to become the next generation of scientists from historically excluded backgrounds. Our flagship program, FLi Sci Scholars, targets students from schools or areas with limited science opportunities and provide them with foundational research experiences to help them access science careers. FLi Sci aims to dramatically diversify scientific professions to ensure that our leading researchers better reflect the demographics of the populations impacted by scientific, medical, and technological breakthroughs.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/FLiSci_BlueYellow_Square.png,,,,
84,new-schools,Forged Ed LLC,forged-ed-llc,https://www.newschools.org/venture/forged-ed-llc/,Racial Equity,http://www.ForgedEd.com,"Forged Ed’s new initiative an identity-affirming, culturally-responsive, engaging SEL program that directly centers the needs and experiences of students of color designed through collaboration with young people of color. Our advisory curriculum is accompanied by our high-quality professional development workshops to support educators in developing the knowledge, mindsets and skills needed for its implementation.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/Forged-Ed-Logo-Color-1024x246.png,,,,
85,new-schools,Fort Worth STEAM Academy,fort-worth-steam-academy-2,https://www.newschools.org/venture/fort-worth-steam-academy-2/,Innovative Schools,https://www.fwsteamacademy.org/,"Fort Worth STEAM Academy is a public charter middle school opening in August 2026. Our mission is to prepare every student for success in high school, college, and career through a STEAM-focused education, a joyful culture of high expectations, and strong community partnerships.",,,,2025,https://www.newschools.org/wp-content/uploads/2025/10/Fort-Worth-STEAM-Academy-1.png,,,,
86,new-schools,Forte Preparatory Academy,forte-preparatory-academy,https://www.newschools.org/venture/forte-preparatory-academy/,Innovative Schools,http://www.forteprep.org,"Forte Prep is a tuition-free middle school open to students in grades 5 through 8 in Queens, New York. We are driven by a philosophy of achieving excellence in all facets of life and learning. We believe in the power of education to transform the lives of students from diverse, often disadvantaged, backgrounds. Through rigorous academics, creative & technological enrichment and leadership development, we prepare our students to excel at college preparatory high schools and beyond.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/BIG-logo_large-for-signboard.jpg,,,,
87,new-schools,ForwardEd,forwarded-2,https://www.newschools.org/venture/forwarded-2/,Diverse Leaders,https://www.forward-ed.com/,ForwardEd creatively expands and diversifies the teacher candidate pipeline for Los Angeles schools by assisting emergency credentialed teachers and the school-based teams that support them to ensure teachers reach the next credentialing level needed to become fully certified.,,,2021,2022,,,,,
88,new-schools,Foust Gaming and Robotics School,foust-gaming-and-robotics-school,https://www.newschools.org/venture/foust-gaming-and-robotics-school/,Innovative Schools,https://gcsnc.com,"2648 International Blvd Ste 301, Oakland, CA 94601  |    EIN: 94-3281780   |info@newschools.org|Accessibility Statement",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Foust-Gaming-and-Robotics-School-1.png,,,,
89,new-schools,FULCRUM,fulcrum-2,https://www.newschools.org/venture/fulcrum-2/,Learning Solutions,https://www.fulcrumliteracy.org/,"FULCRUM is a national nonprofit working to end illiteracy by advancing evidence-based reading instruction in schools, educator preparation programs, and policy — ensuring all children learn to read. We believe literacy is the fundamental civil right of our time.",,,2019,2025,https://www.newschools.org/wp-content/uploads/2025/10/FULCRUM-1.png,,,,
90,new-schools,Georgia Educators for Equity and Justice,georgia-educators-for-equity-and-justice-2,https://www.newschools.org/venture/georgia-educators-for-equity-and-justice-2/,Diverse Leaders,https://www.gaeej.org/,"Georgia Educators for Equity and Justice Incorporated is a professional organization which champions the liberation and belonging of Black educators, students, and educational stakeholders. We endeavor to extend resources and guidance in a variety of areas including, but not limited to: advocacy, charitable purposes, civic engagement and responsibility, professional development, as well as recruitment and retention.",,,2021,2022,,,,,
91,new-schools,Gladeo Inc.,gladeo-inc-2,https://www.newschools.org/venture/gladeo-inc-2/,Learning Differences,https://www.gladeo.org,"FutureReady for All is an initiative to revolutionize postsecondary readiness, career development, and independent living skills for students with IEPs and intellectual and developmental disabilities. In partnership with CAST, Think College, and DC Special Ed, the program introduces a pioneering digital curriculum, integrates UDL principles, and features the “Role Models Video Project” to inspire accessibility for all learners.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Gladeo-Inc-1.png,,,,
92,new-schools,Goblins,goblins,https://www.newschools.org/venture/goblins/,"GenAI Math Tutoring,Learning Solutions",https://goblinsapp.com/,"Goblins provides schools with 1:1 math support for every student. Learners can speak aloud or hand-draw their thinking, and the platform identifies the “why” behind confusion — building conceptual understanding in real time.",,,2024,2025,https://www.newschools.org/wp-content/uploads/2025/10/Goblins-1-e1775839990605.png,,,,
93,new-schools,Greater Atlanta Preparatory School,greater-atlanta-preparatory-school,https://www.newschools.org/venture/greater-atlanta-preparatory-school/,Innovative Schools,https://www.gatlprep.org,"Greater Atlanta Preparatory School (GAPS) is an all-boys public charter school opening in 2027 to serve South Metro Atlanta. Rooted in character, leadership, education, arts, and resilience, GAPS prepares young men to thrive in college, career, and life.",,,,2025,https://www.newschools.org/wp-content/uploads/2025/10/Greater-Atlanta-Prepartory-School.png,,,,
94,new-schools,"Green Schools National Network, Inc.",green-schools-national-network-inc,https://www.newschools.org/venture/green-schools-national-network-inc/,Learning Solutions,https://greenschoolsnationalnetwork.org/,"Green Schools National Network’s mission is to create schools that are healthy, equitable, and sustainable. GSNN partners with schools for 5 years to produce and implement a strategic plan for whole-school and whole-district change in the areas of leadership, culture / climate, curriculum / instruction, and facilities. Started as a network of affiliated schools in 2007, GSNN relaunched in 2021 with a more structured GreenPrint 2.0 to provide whole-school model supports for their network schools. Curriculum and instruction in GSNN schools use phenomena-, place-, project-, and problem-based learning to increase student engagement, deepen learning, and breathe life into standards. This cross-curricular approach allows students to build knowledge, skills, and mindsets for taking action in their schools and communities.",,,2007,2022,,,,,
95,new-schools,Grokkoli PBC,grokkoli-pbc-2,https://www.newschools.org/venture/grokkoli-pbc-2/,Learning Solutions,https://www.grokkoli.com,"Grokkoli is a FERPA-compliant AI math tutor that helps students with special needs—including those with dyscalculia and cognitive impairments—advance multiple grade levels in a single school year. Designed for grades K–5, it focuses on the foundational years where math challenges often begin.",,,2023,2025,https://www.newschools.org/wp-content/uploads/2025/10/Grokkoli-PBC-1.png,,,,
96,new-schools,Health Education And Learning Highschool,health-education-and-learning-highschool-2,https://www.newschools.org/venture/health-education-and-learning-highschool-2/,Innovative Schools,,"2648 International Blvd Ste 301, Oakland, CA 94601  |    EIN: 94-3281780   |info@newschools.org|Accessibility Statement",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Health-Education-And-Learning-Highschool.png,,,,
97,new-schools,High School for Recording Arts,high-school-for-recording-arts,https://www.newschools.org/venture/high-school-for-recording-arts/,Innovative Schools,http://hsra.org,The mission of HSRA is to provide youth the opportunity to achieve a high school diploma through the exploration and operation of the music business and other creative endeavors.,Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/HSRA_MOBILE.gif,,,,
98,new-schools,Hola Books,hola-books-2,https://www.newschools.org/venture/hola-books-2/,Learning Solutions,https://holabooks.com,"Hola Books is a Spanish educational publisher creating authentic, research-based decodable books and resources that help bilingual children learn to read confidently in two or more languages.",,,2024,2025,https://www.newschools.org/wp-content/uploads/2025/10/Hola-Books-1.png,,,,
99,new-schools,Honor Prep Charter School,honor-prep-charter-school,https://www.newschools.org/venture/honor-prep-charter-school/,Innovative Schools,https://www.honorpreparatory.com,"Honor Preparatory Charter School delivers equitable instruction using a dual language model that empowers scholars to be self advocates, ensuring success in middle school and beyond. Our school community is designed in partnership with the community and guided by principle that all families deserve choice in their education.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/HP.Logo_.jpg,,,,
100,new-schools,I Dream Big Academy,i-dream-big-academy,https://www.newschools.org/venture/i-dream-big-academy/,Innovative Schools,https://www.idreambigacademy.com/,I Dream Big Academy is an HBCU Charter located on the historic campus of Stillman College. Its mission is to provide a rigorous and relevant learning environment rooted in meaningful relationships that prepares students to pursue their passions and purposeful careers while becoming the best version of themselves.,Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/I-Dream-Big-Academy.jpg,,,,
101,new-schools,IEP&Me,iepme,https://www.newschools.org/venture/iepme/,Learning Differences,https://iepandme.com/,"IEP&Me is reimagining specialized education for students, families, and educators through a simplified and digestible platform, encouraging collaboration and providing resources that promote self-advocacy and transparency.",Past,,2021,,https://www.newschools.org/wp-content/uploads/2022/12/iep-me.png,,,,
102,new-schools,Illinois Virtual Academy,illinois-virtual-academy-2,https://www.newschools.org/venture/illinois-virtual-academy-2/,Innovative Schools,https://www.illinoisvirtual.org/,"Illinois Virtual Academy will launch as a virtual public school to serve students across Illinois in Fall 2023. The school intends to serve 10,000 students at full enrollment across grades K-12. Illinois Virtual Academy (IVA) is based on a new vision for engaged virtual and remote learning with an emphasis on applied and project-based options. IVA provides an immersive and supportive learning environment where students collaborate, create, and explore. We go “beyond the online course” to provide a connected, student-centered experience.",,,2021,2022,,,,,
103,new-schools,ILO Group,ilo-group,https://www.newschools.org/venture/ilo-group/,Diverse Leaders,http://www.ilogroup.com,"The ILO Group is a women-owned education strategy and policy firm that supports school districts and states in executing on their biggest bets and their highest priority efforts. The ILO Group is launching Women Leading Ed (WLE), a national network committed to supporting and advancing women, especially women of color, in education leadership through research, advocacy, and engagement.",,,2021,2023,https://www.newschools.org/wp-content/uploads/2023/09/WLE-updated-logo-01-1024x428.jpg,,,,
104,new-schools,"Impactful Projects, Inc",impactful-projects-inc,https://www.newschools.org/venture/impactful-projects-inc/,Learning Solutions,http://www.impactfulpbl.com,"Through the Impactful PBL Network, we strengthen educators’ capacity to implement equity-focused instructional practices via project-based learning. We provide the training, resources, and community necessary for teachers to design and facilitate memorable project-based learning experiences that empower students to tackle challenges in their school and community.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/ImpactfulPBLlogo.png,,,,
105,new-schools,Independence Preparatory Academy,independence-preparatory-academy,https://www.newschools.org/venture/independence-preparatory-academy/,Innovative Schools,https://learnatiprep.com/,"Independence Preparatory Academy provides a supportive and challenging environment that fosters academic excellence, personal growth, and lifelong learning. The school emphasizes critical thinking, creativity, and collaboration in its curriculum to prepare students for success in a rapidly changing world.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Independence-Schools-of-AL-1.png,,,,
106,new-schools,Indigitize,indigitize-2,https://www.newschools.org/venture/indigitize-2/,Teaching Reimagined,https://www.indigitize.org/,"Indigitize activates and equips Indigenous youth, families, and educators with the literacy and tools to shape emerging technologies in service of their communities.",,,2020,2025,https://www.newschools.org/wp-content/uploads/2025/10/Indigitize-2.png,,,,
107,new-schools,Innova Academy Inc.,innova-academy-inc-2,https://www.newschools.org/venture/innova-academy-inc-2/,Innovative Schools,,"Innova Academy empowers its learning community through an education model centered on the power of play. By weaving play into every aspect of learning, the school sparks curiosity, nurtures creativity, and inspires a lifelong love of learning.",,,,2025,https://www.newschools.org/wp-content/uploads/2025/10/Innova-Academy-Inc.png,,,,
108,new-schools,InnovateEDU,innovateedu,https://www.newschools.org/venture/innovateedu/,Diverse Leaders,https://innovateedunyc.org/,"InnovateEdu’s Pathways Alliance initiative is building a national coalition to cultivate the policy, practice, and research conditions necessary to build and sustain a diverse and inclusive pipeline of educators. Formed in response to the challenges faced by prospective educators of color, the Pathways Alliance works to make education an accessible, sustainable, and inclusive profession for all.",,,2021,2023,https://www.newschools.org/wp-content/uploads/2023/09/Pathways-Logo-.png,,,,
109,new-schools,Innovation For Equity,innovation-for-equity-2,https://www.newschools.org/venture/innovation-for-equity-2/,Diverse Leaders,https://innovationequity.org/,"Innovation For Equity (IFE) is a network of Black changemakers across the education ecosystem – leaders in PK-12, postsecondary, research, technology, and business – committed to disrupting the status quo and transforming the life outcomes of Black learners of all ages. By connecting and cultivating Black leaders in education to build collective power and scale innovative solutions, IFE reimagines a future where Black learners thrive across the nation.",,,2018,2022,,,,,
110,new-schools,"Intensified Accelerated Systems, Inc.",intensified-accelerated-systems-inc-2,https://www.newschools.org/venture/intensified-accelerated-systems-inc-2/,Learning Solutions,https://successfulteachers.com/,"Building on years of highly effective, standalone, literacy-based video courses, Intensified Accelerated Systems has created Student Academic Mastery Performances (SAMP), an initiative that cultivates school and community partnerships to advance Black students’ early literacy skills. Teachers, community groups and families leverage original, online videos to support students in developing foundational literacy skills at school, at community centers including churches, and at home. Literacy skills are reinforced in the different spaces of a student’s life. The culmination of students’ learning results in a school performance (in a classroom) and community performance (in a community center).",,,1998,2022,,,,,
111,new-schools,Intersection Collective,intersection-collective-2,https://www.newschools.org/venture/intersection-collective-2/,Learning Differences,https://www.intersectioncollective.com,"The Intersection Collective is guided by equity, inclusion, accessibility, and belonging. It focuses on Black, Indigenous, and Latinx communities with disabilities, who face the greatest disparities. The organization amplifies, learns from, and values the lived experiences of children and families at the intersection of race and disability.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Intersection-Collective-1.png,,,,
112,new-schools,Invictus Nashville Charter School,invictus-nashville-charter-school,https://www.newschools.org/venture/invictus-nashville-charter-school/,Innovative Schools,https://www.invictus-nash.org/,"Invictus Nashville Charter School is will cultivate college and career ready young adults with a diverse worldview that will become leaders in their communities. In partnerships with families, we will will prepare our K–8 students to become engaged members of society by helping them identify their unique path to personal and professional success. We will do this through a diverse culture, personalized learning, community service, and equipping our students with the necessary habits of success and a heart for service in their communities.",,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/fulllogo-1024x819.png,,,,
113,new-schools,Jackson Museum School,jackson-museum-school-2,https://www.newschools.org/venture/jackson-museum-school-2/,Innovative Schools,https://jacksonmuseumschool.org,"Jackson Museum School is a free, public charter school serving grades K–6. Its mission is to cultivate an innovative, student-centered environment that prioritizes academic excellence and character development.",,,,2025,https://www.newschools.org/wp-content/uploads/2025/10/Jackson-Museum-School-1.png,,,,
114,new-schools,Jounce Partners,jounce-partners,https://www.newschools.org/venture/jounce-partners/,Diverse Leaders,https://www.jouncepartners.org/,"Jounce Partners’ Expertise Leadership Opportunity Project (ELOP) recruits, hires, and develops Black and Latino school leaders. This initiative addresses barriers experienced by Black and Latino prospective school leaders, including the tendency to direct leaders of color toward non-instructional leadership positions. The ELOP initiative increases representation in school leadership roles and helps Black and Latino leaders operate with deep expertise in the science of how children learn.",Past,,2022,2023,https://www.newschools.org/wp-content/uploads/2023/09/Jounce-Logo.jpg,,,,
115,new-schools,Journalistic Learning Initiative,journalistic-learning-initiative-2,https://www.newschools.org/venture/journalistic-learning-initiative-2/,Learning Solutions,https://journalisticlearning.org/,"The Journalistic Learning Initiative has launched Effective Communicators, a course for underserved rural students of color that improves written and oral communication skills. Educators participate in a teaching fellowship that trains them to deliver and tailor the curriculum to their respective classrooms. Students are able to go through the course and select topics of interest to research, write, and produce stories about, learning how to distinguish fact from fiction along the way.",,,2016,2022,,,,,
116,new-schools,Journify Learning,journify-learning-2,https://www.newschools.org/venture/journify-learning-2/,Teaching Reimagined,https://www.journify-learning.com/,"Journify Learning is an evidence-based AI assistant that maximizes the efficiency and effectiveness of special education teams. It saves educators time and improves student outcomes through proven practices, automating progress tracking and reporting.",,,2024,2025,https://www.newschools.org/wp-content/uploads/2025/10/Journify-Learning-1.png,,,,
117,new-schools,Joy Education Foundation,joy-education-foundation,https://www.newschools.org/venture/joy-education-foundation/,Learning Solutions,http://www.joyeducation.org,"Joy Education is a technology-nonprofit that reduces inequities in access to affordable literacy support in low-income communities. We operate virtual reading clinics to help students overcome reading difficulty by providing a digital diagnostic, on-demand digital curriculum grounded in the Science of Reading, and one-to-one online tutoring in reading, comprehension and spelling for students.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/Copy-of-Updated-Joy-Education-Logo-1.png,,,,
118,new-schools,KConnect,kconnect-2,https://www.newschools.org/venture/kconnect-2/,Diverse Leaders,https://k-connect.org/,"KConnect is a network of public and private organizations working to advance a collective movement aimed at ensuring all children in Kent County have an equitable path to economic prosperity through quality education, family, and community support. KConnect’s Future Educators of Color Network will create equitable pathways for children to access quality education and community support by developing a new coalition addressing the deep need for diverse teachers within Kent County, MI.",,,2022,2022,,,,,
119,new-schools,Kindle Education Public Charter School,kindle-education-public-charter-school-2,https://www.newschools.org/venture/kindle-education-public-charter-school-2/,Innovative Schools,https://www.kindleeducation.org/,"Kindle Education is an intentionally diverse 6th-12th grade public charter school in Jersey City, NJ that prioritizes holistic, self-directed learning. Our mission is to cultivate an equitable community of purposeful individuals who are prepared to navigate our current world and build our future.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/Kindle-Logo-Transparent-Background-1024x512.png,,,,
120,new-schools,Kindle Education Public Charter School,kindle-education-public-charter-school-3,https://www.newschools.org/venture/kindle-education-public-charter-school-3/,Innovative Schools,https://www.kindleeducation.org/,"Kindle Education is an intentionally diverse 6th-12th grade public charter school in Jersey City, NJ that will launch in Fall 2023. The school will prioritize holistic, self-directed learning. Their mission is to cultivate an equitable community of purposeful individuals who are prepared to navigate our current world and build our future.",,,2020,2022,,,,,
121,new-schools,Kindred Communities,kindred-communities,https://www.newschools.org/venture/kindred-communities/,Diverse Leaders,https://kindredcommunities.org/,"Kindred Communities’ Advocacy Program supports community-led educational change by engaging community advocates of color, both educators and caregivers, in a civil discourse on race and equity in  community schools. In this initiative, community advocates learn about the local political landscape, city decision-making processes, and deepen their understanding of citywide systems of privilege and marginalization. Advocates develop the skills necessary to engage in formal advocacy, including participating in the testimony process at the city level. This initiative cultivates a pipeline of advocates ready to collaborate with policymakers, school system leaders, and other decision-makers to create sustainable movement towards educational fairness and justice for all students.",Past,,2022,2023,https://www.newschools.org/wp-content/uploads/2023/09/Kindred-Logo-2-2-1024x335.jpeg,,,,
122,new-schools,"Koalluh, Inc.",koalluh-inc,https://www.newschools.org/venture/koalluh-inc/,Learning Solutions,http://koalluh.com,LitLab.ai is the world’s first “AI for early reading” that lets K-2 teachers produce decodable content for early readers.,Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/Untitled-24-1-1024x696.png,,,,
123,new-schools,Kwenda Collegiate Girls Charter School,kwenda-collegiate-girls-charter-school-2,https://www.newschools.org/venture/kwenda-collegiate-girls-charter-school-2/,Innovative Schools,https://www.kwendaschools.org,"Kwenda Collegiate Girls is a feminist, tuition-free K-5 public charter school in Brooklyn, New York, dedicated to educating girls and gender-expansive youth. Kwenda reimagines schooling to provide all girls with access to an excellent education that empowers them to lead self-determined lives filled with promise, wonder, and ease. The school cultivates a joyful, inclusive environment alongside rigorous academics to prepare students to be the changemakers our world needs.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Kwenda-Collegiate-Girls-Charter-School.png,,,,
124,new-schools,Latino Education Advancement Foundation (LEAF),latino-education-advancement-foundation-leaf,https://www.newschools.org/venture/latino-education-advancement-foundation-leaf/,Diverse Leaders,http://www.leafca.org,"Latino Education Advancement Foundation’s (LEAF) mission is to improve outcomes for Latino students and families in East San José by providing college enrollment and persistence support, student and family career preparation assistance, and educational equity and systemic change advocacy. LEAF’s Familias Unidas del Este de San José  Fellowship (FUES) is builds local Latino families’ capacities and abilities to advocate for equitable funding for East San José’s K-12 schools. FUES is built on the belief that every low-income, Latino student is entitled to an equal opportunity to succeed in higher education and pursue the career of their choice to obtain social and economic mobility.",,,2023,2023,https://www.newschools.org/wp-content/uploads/2023/09/LEAF_Logo_Color-1024x334.png,,,,
125,new-schools,Latino Educational Equity Partnerships (LEEP),latino-educational-equity-partnerships-leep,https://www.newschools.org/venture/latino-educational-equity-partnerships-leep/,Diverse Leaders,https://leepacademytexas.org/,LEEP’s mission is to increase the number of effective Latino school leaders in dual language education. LEEP provides world-class training and mentorship to passionate Latino prospective dual-language school leaders committed to cultivating culturally-affirming K-12 learning in two languages. LEEP is seeks to establish schools that bridge both linguistic and cultural barriers.,Past,,2020,2023,https://www.newschools.org/wp-content/uploads/2023/09/LEEP-Logo-Cropped.jpg,,,,
126,new-schools,Latinos for Education,latinos-for-education,https://www.newschools.org/venture/latinos-for-education/,Additional Investments,https://www.latinosforeducation.org/,"Latinos for Education develops, places, and connects leaders in the education sector while advancing policies and practices that remove systemic barriers to equity. With a decade of experience serving families, educators, and leaders, we are building a powerful movement to elevate Latino voices.",Past,,2016,2019,https://www.newschools.org/wp-content/uploads/2025/10/Latinos-For-Education.png,,,,
127,new-schools,Lead Collaborative,lead-collaborative,https://www.newschools.org/venture/lead-collaborative/,Additional Investments,https://www.leadcolab.org/,"Lead Collaborative’s mission is to build the capacity of educational leaders within the system, their schools and their communities by equipping them with the tools needed to improve student outcomes.",Past,,2019,2022,https://www.newschools.org/wp-content/uploads/2025/04/LEAD-Collaborative.png,,,,
128,new-schools,Lead Liberated,lead-for-liberated,https://www.newschools.org/venture/lead-for-liberated/,Additional Investments,https://www.leadliberated.org/,"Through healing and learning, Lead Liberated equips leaders in education to interrupt racism within themselves and their organizations in order to co-design antiracist learning cultures.",Past,,2021,2022,https://www.newschools.org/wp-content/uploads/2025/10/Lead-Liberated.png,,,,
129,new-schools,"LEAD: Leaders of Excellence, Advocacy, and Discovery",lead-leaders-of-excellence-advocacy-and-discovery,https://www.newschools.org/venture/lead-leaders-of-excellence-advocacy-and-discovery/,Innovative Schools,,"2648 International Blvd Ste 301, Oakland, CA 94601  |    EIN: 94-3281780   |info@newschools.org|Accessibility Statement",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/LEAD_-Leaders-of-Excellence-Advocacy-and-Discovery-1.png,,,,
130,new-schools,Lectores para el futuro,lectores-para-el-futuro,https://www.newschools.org/venture/lectores-para-el-futuro/,Learning Differences,http://www.lectorespr.org,"Our organization focuses on evidence based explicit reading instruction and interventions for students with reading difficulties. We aim to transform the way reading is taught to unlock the full potential of all students, especially struggling readers and to provide professional development to educators.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/Lectores-para-el-futuro-1024x862.jpg,,,,
131,new-schools,Liberation Journeys,liberation-journeys-2,https://www.newschools.org/venture/liberation-journeys-2/,Learning Solutions,https://www.liberationjourneys.org/,"Liberation Journeys partners with district and school leaders to build anti-racist middle and high schools that center student voice in the design process. There are three components of the program. First is Liberation Leaders, a two-year student leadership development institute that develops the next generation of racial equity leaders. Second is an anti-racist curriculum that centers students’ social emotional development and untapped design skills with a literacy component. Finally, Liberation Journeys offers training for school leaders and teachers on how to co-design liberatory learning spaces with students.",,,2021,2022,,,,,
