id,fund,name,slug,fund_url,sectors,website,description,stage,stage_year,founded_year,invested_year,logo_url,source_modified,ticker_symbol,acquirer,founders
71,owl-ventures,Splashlearn,aplashlearn,https://www.owlvc.com/portfolio/aplashlearn,Pre K-12,https://www.splashlearn.com/,"SplashLearn, formerly Splash Math, creates engaging learning experiences built to transform children into fearless learners.",,,2020,2021,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d934_Frame%202085665565%20(47).svg,,,,"Mayank Jain, Umang Jain, Joy Deep Nath"
72,owl-ventures,Starbridge,starbridge-lctoh,https://www.owlvc.com/portfolio/starbridge-lctoh,,https://starbridge.ai/,Starbridge helps businesses identify high-fit government & school contract opportunities.,,,2024,,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9db0e_Frame%202085665565%20(1).png,,,,
73,owl-ventures,Stash,stash,https://www.owlvc.com/portfolio/stash,Future of Work,https://www.stash.com/,Stash is a personal finance app that helps make investing easy and affordable for millions of Americans.,,,2015,2021,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d933_Frame%202085665565%20(46).svg,,,,"Brandon Krieg, Ed Robinson"
74,owl-ventures,StudyFetch,studyfetch,https://www.owlvc.com/portfolio/studyfetch,Pre K-12,https://www.studyfetch.com/,"StudyFetch is an AI-powered learning platform that empowers students to utilize AI to actually learn. By uploading materials like PDFs, PowerPoints, and more, students receive AI-generated quizzes, notes, flashcards, and study guides tailored to their learning needs.",,,2023,2025,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/698b781114126fb1b3d74c9f_Studyfetch%20Logo.svg,,,,Ryan Trattner
75,owl-ventures,Subject,subject,https://www.owlvc.com/portfolio/subject,Pre K-12,https://subject.com/,Subject is a digital learning platform delivering accredited high school courses taught by world-class instructors.,,,2020,,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d930_Frame%202085665565%20(45).svg,,,,"Felix Ruano, Jonathan Quiros"
76,owl-ventures,SV Academy,svacademy,https://www.owlvc.com/portfolio/svacademy,Future of Work,https://sv.academy/,"SV Academy's mission is to democratize access to the tech industry for young professionals from different backgrounds - 60% of our graduates are women, 40% are African American/Latinx, and 70% are first-generation college students.",,,2017,2019,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d92f_Frame%202085665565%20(44).svg,,,,"Rahim Fazal, Joel Scott"
77,owl-ventures,Swing,swing,https://www.owlvc.com/portfolio/swing,Pre K-12,https://swingeducation.com/,Swing is on a mission to make classrooms run smoothly and learning free of interruptions by matching schools with substitute teachers and educational talent.,,,2015,2018,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d92c_Frame%202085665565%20(42).svg,,,,Asha Visweswaran
78,owl-ventures,Thinkful,thinkful,https://www.owlvc.com/portfolio/thinkful,Future of Work,https://www.chegg.com/skills/,Thinkful is a flexible program built to get people a career in full-stack web development.,Acquired,,2012,2017,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d92a_Frame%202085665565%20(41).svg,,,Chegg (NYSE: CHGG),Daniel Friedman
79,owl-ventures,Thrive,thrive,https://www.owlvc.com/portfolio/thrive,Future of Work,https://thriveglobal.com/,Thrive is a leading behavior change technology company founded by Arianna Huffington in 2016 with the mission to end the stress and burnout epidemic.,,,2016,,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d929_Frame%202085665565%20(40).svg,,,,
80,owl-ventures,Thunkable,thunkable,https://www.owlvc.com/portfolio/thunkable,Pre K-12;Future of Work,https://thunkable.com/,"Thunkable is the no-code development platform to create custom, native mobile applications for iOS, Android, and the web.",,,2016,,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d926_Frame%202085665565%20(39).svg,,,,WeiHua Hames Li
81,owl-ventures,Tinkergarten,tinkergarten,https://www.owlvc.com/portfolio/tinkergarten,Pre K-12,https://www.tinkergarten.com/,"Tinkergarten helps kids build an important set of physical, social and congnitive skills through outdoor play.",Acquired,,2014,2017,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d922_Frame%202085665565%20(35).svg,,,Highlights for Children,Meghan Fitzgerald
82,owl-ventures,UbiMaster,ubimaster,https://www.owlvc.com/portfolio/ubimaster,Pre K-12,https://www.ubimaster.com/de/,ubiMaster democratizes tutoring for all students by providing flat rate and on-demand tutoring products.,,,2019,,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d920_Frame%202085665565%20(34).svg,,,,
83,owl-ventures,Ubits,ubits,https://www.owlvc.com/portfolio/ubits,Future of Work,https://www.ubits.com/,UBITS is a skilling platform for employees in Latin America.,,,2018,,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d91e_Frame%202085665565%20(32).svg,,,,Marta Forero Sepulveda
84,owl-ventures,Ulesson,ulesson,https://www.owlvc.com/portfolio/ulesson,Pre K-12;Post-Secondary,https://ulesson.com/,"uLesson is the first of its kind in Africa, focused on making curriculum relevant.",,,2019,2021,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d91c_Frame%202085665565%20(31).svg,,,,
85,owl-ventures,Untapped,untapped,https://www.owlvc.com/portfolio/untapped,Future of Work,https://www.untapped.io/,Untapped is on a mission to make the world more equitable by broadening access to transformative careers.,Acquired,,2017,,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d91a_Frame%202085665565%20(29).svg,,,Podium,Tariq Meyers
86,owl-ventures,Vaia,vaia,https://www.owlvc.com/portfolio/vaia,Pre K-12,https://www.vaia.com/en-us/,Vaia aims to empower everyone to achieve their educational goals. We provide an intelligent platform digitizing the entire learning process and turning any content into interactive learning courses.,,,2017,,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d918_Frame%202085665565%20(27).svg,,,,
87,owl-ventures,Welcome Tech,welcome-tech,https://www.owlvc.com/portfolio/welcome-tech,Post-Secondary,https://www.welcome.tech/,"Welcome Tech is the world’s first digital platform to provide the global, multigenerational immigrant community with the linguistically and culturally relevant resources to thrive in a new country.",,,2010,,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d916_Frame%202085665565%20(26).svg,,,,Raul Lomeli
88,owl-ventures,WhiteHat,whitehat,https://www.owlvc.com/portfolio/whitehat,Pre K-12,#,"Kids learn fundamentals of coding--logic, structure, sequence and algorithmic thinking--to generate advanced digital applications.",Acquired,,2018,2019,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d914_Frame%202085665565%20(24).svg,,,,
89,owl-ventures,Woebot,woebot,https://www.owlvc.com/portfolio/woebot,Post-Secondary,https://woebothealth.com/,Woebot Health offers digital therapeutics to make mental health radically accessible.,,,2017,,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6965df3b960007252c99b887_Woebot_logo.svg,,,,Dr. Alison Darcy
90,owl-ventures,Workera,workera,https://www.owlvc.com/portfolio/workera,Future of Work;Post-Secondary,https://workera.ai/,Workera is focused on personalized data-AI skills transformation.,,,2019,2020,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d910_Frame%202085665565%20(22).svg,,,,
91,owl-ventures,Wreno,wreno,https://www.owlvc.com/portfolio/wreno,Future of Work,https://wreno.io/,Wreno is an end-to-end vendor compliance management and sourcing platform for the real estate industry. Our platform connects skilled trades with new business opportunities and educates them on compliance processes.,Acquired,,2021,,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d924_Frame%202085665565%20(36).svg,,,Doorvest,Mark Barton
92,owl-ventures,Zeera,zeera,https://www.owlvc.com/portfolio/zeera,Future of Work,https://www.linkedin.com/company/zeeracare/,Zeera is transforming how we incorporate mental wellness into our daily routine with a new mental health care model that members engage with anonymously.,Acquired,,2019,,https://cdn.prod.website-files.com/6888a2feaeb58a0dabd9d905/6888a2feaeb58a0dabd9d90e_Frame%202085665565%20(17).svg,,,Hazel Health,
