id,fund,name,slug,fund_url,sectors,website,description,stage,stage_year,founded_year,invested_year,logo_url,source_modified,ticker_symbol,acquirer,founders
69,learn-capital,Teachable,teachable,https://learn.vc/ventures,education,https://teachable.com/,"Teachable provides a platform that allows teachers to create and sell online courses on everything from programming, marketing and design to cake decorating, jazz guitar and watercolor painting. The solution features tools to build a course website and control branding, student data, and pricing all from a single dashboard.",Acquired,,,,"https://images.prismic.io/learn-site/aFxeHnfc4bHWiuqJ_TeachableLogo.png?auto=format,compress",,,,
70,learn-capital,Teachmint,teachmint,https://learn.vc/ventures,education,https://www.teachmint.com/,"Teachmint provides schools with an integrated platform for learning management, communication, content delivery, and administrative tools. Built to serve K–12 institutions in emerging markets, Teachmint helps educators digitize operations, improve classroom engagement, and scale access to quality instruction.",,,,,"https://images.prismic.io/learn-site/5aabce8d-56c8-4a4e-b34f-27c71dda3564_Teachmint.png?auto=compress,format",,,,
71,learn-capital,TrueMed,truemed,https://learn.vc/ventures,,https://www.truemed.com/,TrueMed enables wellness brands to accept HSA and FSA payments for science-backed products and services — from supplements and fitness gear to health tech — by integrating telehealth-based documentation into checkout. The platform empowers consumers to use pre-tax dollars for preventive health while expanding access for merchants and increasing order value.,,,,,"https://images.prismic.io/learn-site/aFsv0Hfc4bHWisEz_TrueMedLogo.png?auto=format,compress",,,,
72,learn-capital,Udemy,udemy,https://learn.vc/ventures,education,https://www.udemy.com/,"Udemy is an online learning and teaching content marketplace with on-demand courses from experts in different areas. It offers a consumer product for both learners (Udemy) and teachers (Teach on Udemy), as well as an enterprise product (Udemy for Business).",Public,,,,"https://images.prismic.io/learn-site/4973d825-0e35-408f-822f-e4da4237d85c_udemy.png?auto=compress,format",,,,
73,learn-capital,Uppercase,uppercase,https://learn.vc/ventures,,https://www.uppercaseteach.com/,"Uppercase Teach connects educators struggling with lesson planning, classroom management, or family engagement to vetted expert teachers or its AI coach, Casey. The platform delivers personalized, real-time guidance, peer community forums, and curated resources, empowering teachers to improve instruction with confidence and ease.",,,,,"https://images.prismic.io/learn-site/aFswvXfc4bHWisF5_UppercaseLogo.png?auto=format,compress",,,,
74,learn-capital,Upright Education,upright-education,https://learn.vc/ventures,education,https://www.uprighted.com/,"Upright partners with higher education institutions to offer job-focused training programs in tech, design, and business. With online instruction, mentorship, and career support, Upright helps adult learners transition into high-demand roles while expanding workforce development capacity for schools.",,,,,"https://images.prismic.io/learn-site/d8c2c4e3-20b9-48fb-b1bf-04a1ebecd4ed_Upright.png?auto=compress,format",,,,
75,learn-capital,Verbling,verbling,https://learn.vc/ventures,education,https://www.verbling.com/,"Verbling connects learners with certified language teachers for 1-on-1 video lessons across dozens of languages. With flexible scheduling, integrated lesson tools, and native-speaking tutors, Verbling delivers personalized language instruction to learners around the world.",Acquired,,,,"https://images.prismic.io/learn-site/be27fec9-1523-4ef7-9344-a864d1b09bbe_Verbling.png?auto=compress,format",,,,
76,learn-capital,Wave Neuro,wave-neuro,https://learn.vc/ventures,health,https://waveneuro.com/,"Wave Neuroscience combines EEG-based biomarker mapping with targeted neurostimulation to improve mood, focus, and cognitive health without pharmaceuticals or invasive procedures. Through its Braincare™ platform and MeRT® technology, the company delivers data-driven brain treatment protocols that are twice as effective as standard approaches.",,,,,"https://images.prismic.io/learn-site/aFsvGHfc4bHWisEq_WaveNeuroscienceLogo.png?auto=format,compress",,,,
77,learn-capital,Wonder Workshop,wonder-workshop,https://learn.vc/ventures,education,https://www.makewonder.com/,"Wonder Workshop creates programmable robots and curriculum that teach coding, creativity, and problem-solving to students in grades K–8. With classroom-ready tools and cross-platform apps, the company helps schools make computer science engaging and accessible from an early age.",,,,,"https://images.prismic.io/learn-site/ZigxGvPdc1huKt1A_WonderWorkshopLogo.png?auto=format,compress",,,,
78,learn-capital,WriteLab,writelab,https://learn.vc/ventures,education,,"WriteLab used natural language processing to deliver real-time feedback on grammar, clarity, and style. Designed to help students strengthen their writing through iteration, the platform enabled educators to scale personalized support.",Acquired,,,,"https://images.prismic.io/learn-site/8780681b-1906-4cf0-9007-918b7dc0bd07_WriteLab.png?auto=compress,format",,,,
